######################################################
24-Sep-2023 17:24:45:Finished extracted the data for iris
24-Sep-2023 17:24:56:Error of round 446 : 0.059287 

24-Sep-2023 17:24:56:Error of round 447 : 0.059259 

24-Sep-2023 17:24:56:Error of round 448 : 0.059230 

24-Sep-2023 17:24:56:Error of round 449 : 0.059202 

24-Sep-2023 17:24:56:Error of round 450 : 0.059174 

24-Sep-2023 17:24:56:Error of round 451 : 0.059145 

24-Sep-2023 17:24:56:Error of round 452 : 0.059117 

24-Sep-2023 17:24:56:Error of round 453 : 0.059089 

24-Sep-2023 17:24:56:Error of round 454 : 0.059062 

24-Sep-2023 17:24:56:Error of round 455 : 0.059034 

24-Sep-2023 17:24:57:Error of round 456 : 0.059006 

24-Sep-2023 17:24:57:Error of round 457 : 0.058979 

24-Sep-2023 17:24:57:Error of round 458 : 0.058952 

